track_name,artist_name,artist_pop,artist_genres,album,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre_score,track_pop
Pehli Mulaqat,Gurnam Bhullar,60,"['desi pop', 'punjabi pop']",Pehli Mulaqat,0.687,0.639,-6.962,0.112,0.359,0.0,0.123,0.446,75.008,181600,4,420.0,57
Thabba Ku Zulfan,Arjan Dhillon,64,['punjabi pop'],Thabba Ku Zulfan,0.713,0.45,-8.245,0.14,0.089,0.0,0.101,0.676,91.864,144130,4,96.0,67
The Last Ride,Sidhu Moose Wala,80,"['desi hip hop', 'desi pop', 'pakistani hip hop', 'punjabi hip hop']",The Last Ride,0.792,0.647,-5.447,0.334,0.0299,0.0,0.119,0.638,89.029,262247,4,399.0,81
"Pyar Karda - From ""Lover""",Jass Manak,61,"['desi hip hop', 'desi pop']","Pyar Karda (From ""Lover"")",0.579,0.421,-5.943,0.0271,0.542,0.0,0.105,0.506,98.046,211224,4,375.0,55
Positivity,Jordan Sandhu,59,"['desi pop', 'punjabi pop']",Positivity,0.68,0.698,-5.93,0.26,0.172,0.0,0.15,0.501,167.831,170714,4,420.0,64
Gangsta,Karan Aujla,69,"['desi hip hop', 'desi pop', 'punjabi pop']",Way Ahead,0.791,0.687,-6.279,0.104,0.00665,2.12e-06,0.0986,0.513,130.154,190154,4,471.0,75
Revolution,Lakhi Ghuman,27,['punjabi pop'],Revolution,0.761,0.605,-7.056,0.131,0.418,0.0,0.149,0.78,97.942,178636,4,96.0,0
Piche Piche Jatt,Dilpreet Dhillon,56,"['desi pop', 'punjabi pop']",Shareek 2 (Original Motion Picture Soundtrack),0.734,0.75,-3.969,0.242,0.263,0.0,0.085,0.691,175.913,211364,4,420.0,26
No Count,Tarsem Jassar,58,"['desi pop', 'punjabi pop']",No Count,0.56,0.769,-5.245,0.32,0.133,0.0,0.0589,0.436,84.033,201379,4,420.0,61
Real Facts,Himmat Sandhu,51,"['desi pop', 'punjabi pop']",Real Facts,0.705,0.895,-5.146,0.0814,0.111,0.0,0.321,0.595,130.014,266769,4,420.0,19
Tere Piche Piche,Baani Sandhu,53,"['desi pop', 'punjabi pop']",Tere Piche Piche,0.758,0.629,-5.3,0.055,0.668,1.64e-06,0.0857,0.725,74.927,172758,4,420.0,56
Sidhu Forever 2,Roban Bal,0,[],Sidhu Forever 2,0.799,0.723,-4.509,0.328,0.118,0.0,0.138,0.658,89.826,158531,4,0.0,0
DARDA DI DOSE,Sharry Mann,54,"['desi pop', 'punjabi pop']",DARDA DI DOSE,0.501,0.798,-6.348,0.284,0.115,0.0,0.0826,0.665,188.153,155553,4,420.0,53
MALWA IT IS,Jimmy Wraich,23,[],MALWA IT IS,0.776,0.87,-4.644,0.0618,0.0964,0.0,0.108,0.511,139.993,184000,4,0.0,14
Baapu,Angrej Ali,30,"['bhangra', 'punjabi pop']",Baapu,0.532,0.651,-3.777,0.0583,0.174,0.0,0.0742,0.241,78.282,245700,4,102.0,7
Aaja Aaja,Aman Dilraj,1,[],Aaja Aaja,0.848,0.66,-5.118,0.0913,0.252,0.0,0.462,0.217,89.982,181187,4,0.0,8
Chaal,Deep Chahal,43,['punjabi pop'],Chaal,0.729,0.782,-6.683,0.293,0.00262,1.39e-06,0.158,0.611,171.895,156279,4,96.0,51
Teri Galli,Sajjan Adeeb,48,"['desi pop', 'punjabi pop']",Teri Galli,0.704,0.54,-7.728,0.137,0.369,0.0,0.132,0.827,79.988,149250,4,420.0,30
Duniya Hilawan Aaya Si,Raatol,2,[],Duniya Hilawan Aaya Si,0.586,0.662,-6.732,0.389,0.369,0.0,0.132,0.521,169.832,228000,4,0.0,14
"Most Wanted (“Dakuaan Da Munda 2"")",Himmat Sandhu,51,"['desi pop', 'punjabi pop']","Most Wanted (“Dakuaan Da Munda 2"")",0.638,0.639,-3.733,0.246,0.0785,0.0,0.106,0.236,91.164,190435,4,420.0,52
Jee Karda,Tamin,0,[],Jee Karda,0.785,0.634,-5.445,0.0819,0.0424,2.23e-06,0.124,0.304,86.993,122428,4,0.0,2
"Darling - From ""Kokka""",The Landers,57,"['desi hip hop', 'desi pop', 'punjabi pop']","Darling (From ""Kokka"")",0.741,0.663,-5.652,0.138,0.548,0.0,0.0902,0.895,81.877,216768,4,471.0,58
Naina Diyan Galtiyan,Kulwinder Billa,49,"['desi hip hop', 'desi pop', 'punjabi pop']",Television,0.668,0.355,-5.596,0.0331,0.755,0.0,0.127,0.545,135.916,210533,3,471.0,0
Big Men (Chapter 2),R Nait,54,"['desi pop', 'haryanvi pop', 'punjabi pop']",Big Men (Chapter 2),0.441,0.653,-6.254,0.212,0.433,0.0,0.126,0.242,83.1,224966,4,427.0,60
Oouuu,Karan Aujla,69,"['desi hip hop', 'desi pop', 'punjabi pop']",Way Ahead,0.779,0.693,-6.033,0.0885,0.0832,0.0,0.0874,0.469,150.019,147200,4,471.0,70
Never Fold (feat. Sunny Malton),Sidhu Moose Wala,80,"['desi hip hop', 'desi pop', 'pakistani hip hop', 'punjabi hip hop']",No Name,0.814,0.786,-5.178,0.232,0.069,0.0,0.0976,0.797,93.025,183226,4,399.0,78
Chauffeur,Diljit Dosanjh,68,"['desi pop', 'filmi', 'modern bollywood', 'punjabi pop']",Chauffeur,0.639,0.767,-4.997,0.0928,0.13,0.0,0.205,0.54,154.032,205040,4,847.0,74
Kitna Chahe (from Lover),Jass Manak,61,"['desi hip hop', 'desi pop']",Kitna Chahe (from Lover),0.599,0.676,-3.444,0.0367,0.446,0.0,0.0948,0.618,119.934,174000,4,375.0,26
Trippin,JERRY,53,"['desi pop', 'punjabi pop']",Trippin,0.818,0.553,-6.998,0.171,0.0582,0.0,0.125,0.65,82.0,164634,4,420.0,59
Unreachable,Karan Aujla,69,"['desi hip hop', 'desi pop', 'punjabi pop']",Way Ahead,0.697,0.52,-8.545,0.265,0.0199,0.0,0.147,0.44,155.917,237692,4,471.0,64
Setting,Arjan Dhillon,64,['punjabi pop'],Setting,0.697,0.753,-3.416,0.216,0.0643,0.0,0.0344,0.837,90.367,160000,4,96.0,66
Heart Attack,Ammy Virk,60,"['desi pop', 'punjabi pop']",Heart Attack,0.846,0.662,-5.607,0.137,0.0768,7.5e-06,0.06,0.545,102.994,162524,4,420.0,62
London Da Lakk,The Landers,57,"['desi hip hop', 'desi pop', 'punjabi pop']",London Da Lakk,0.718,0.742,-3.56,0.192,0.32,0.0,0.415,0.801,179.82,173128,4,471.0,52
Game Over,Karan Aujla,69,"['desi hip hop', 'desi pop', 'punjabi pop']",Way Ahead,0.846,0.573,-6.005,0.0633,0.0437,0.0,0.0856,0.553,134.144,154925,4,471.0,67
"Gundagardi (“Dakuaan Da Munda 2"")",Himmat Sandhu,51,"['desi pop', 'punjabi pop']","Gundagardi (“Dakuaan Da Munda 2"")",0.695,0.891,-3.619,0.18,0.13,0.0,0.0638,0.912,188.084,202340,4,420.0,56
Kuwait Wala Koka,Gurman Sandhu,38,['punjabi pop'],Kuwait Wala Koka,0.703,0.57,-4.228,0.255,0.045,0.0,0.114,0.871,92.829,169032,4,96.0,55
Everybody Hurts,Sidhu Moose Wala,80,"['desi hip hop', 'desi pop', 'pakistani hip hop', 'punjabi hip hop']",No Name,0.738,0.599,-7.102,0.0393,0.434,0.0,0.13,0.575,120.052,173333,5,399.0,77
Blame,Prem Dhillon,61,"['desi hip hop', 'desi pop', 'punjabi pop']",Blame,0.672,0.51,-10.164,0.278,0.0216,0.0,0.383,0.624,90.142,230057,4,471.0,63
Wahzirinthehood,Wazir Patar,51,"['desi pop', 'punjabi hip hop', 'punjabi pop']",Wahzirinthehood,0.771,0.731,-6.529,0.394,0.018,1.11e-05,0.357,0.453,175.903,198409,4,436.0,60
End,Amrit Maan,58,"['desi pop', 'punjabi pop']",End,0.881,0.588,-5.148,0.215,0.058,0.0,0.249,0.756,104.848,180890,4,420.0,58
Bamb Agya,Gur Sidhu,63,"['desi pop', 'punjabi pop']",Bamb Agya,0.823,0.709,-3.937,0.0408,0.0235,0.0,0.0834,0.499,93.012,200000,4,420.0,67
0 to 100,Sidhu Moose Wala,80,"['desi hip hop', 'desi pop', 'pakistani hip hop', 'punjabi hip hop']",No Name,0.742,0.675,-6.551,0.0907,0.139,0.0,0.167,0.679,145.989,108493,4,399.0,74
Mob N Love,Prem Dhillon,61,"['desi hip hop', 'desi pop', 'punjabi pop']",Mob N Love,0.725,0.726,-9.364,0.134,0.337,0.0,0.13,0.331,88.912,202423,4,471.0,58
Jawani,Arjan Dhillon,64,['punjabi pop'],Jawani,0.782,0.69,-7.811,0.0708,0.00909,0.000661,0.359,0.429,99.944,151219,4,96.0,70
Scapegoat,Sidhu Moose Wala,80,"['desi hip hop', 'desi pop', 'pakistani hip hop', 'punjabi hip hop']",Scapegoat,0.752,0.518,-8.798,0.207,0.0422,0.0,0.196,0.548,85.058,237176,4,399.0,64
Taur Jattan Di,Dilpreet Dhillon,56,"['desi pop', 'punjabi pop']",Taur Jattan Di,0.682,0.692,-5.244,0.269,0.0145,2.91e-05,0.205,0.547,176.143,172841,4,420.0,58
Haye Jatta,Zehr Vibe,53,['punjabi pop'],Haye Jatta,0.807,0.376,-14.784,0.268,0.105,0.0,0.207,0.358,92.965,179355,4,96.0,53
LA,Nirvair Pannu,53,"['desi pop', 'punjabi pop']",LA,0.433,0.582,-8.205,0.0687,0.00441,0.0,0.0962,0.393,104.524,179440,4,420.0,56
Rule Over (Putt Jattan Dey),The Landers,57,"['desi hip hop', 'desi pop', 'punjabi pop']",Rule Over (Putt Jattan Dey),0.681,0.549,-10.269,0.399,0.66,0.0,0.0936,0.549,106.652,140800,5,471.0,61
Time Keeps Tickin',Deep Jandu,53,"['desi hip hop', 'desi pop', 'punjabi hip hop', 'punjabi pop']",Time Keeps Tickin',0.78,0.722,-4.816,0.297,0.0136,0.0,0.579,0.833,88.097,188182,4,487.0,49
Shadow,Jassa Dhillon,57,"['desi pop', 'punjabi pop']",Love War,0.779,0.681,-5.117,0.0552,0.114,0.0,0.1,0.588,147.895,165083,4,420.0,63
Nain,Dilpreet Dhillon,56,"['desi pop', 'punjabi pop']",Nain,0.867,0.803,-3.397,0.0447,0.131,0.0,0.123,0.605,100.009,218400,4,420.0,55
Ford Baapu Da,Jordan Sandhu,59,"['desi pop', 'punjabi pop']",Ford Baapu Da,0.668,0.774,-4.403,0.116,0.271,0.0,0.13,0.647,81.808,181098,4,420.0,56
Chak Chak Chak,Khan Bhaini,55,"['desi pop', 'punjabi pop']",Chak Chak Chak,0.62,0.833,-1.957,0.347,0.212,0.0,0.119,0.341,137.772,149832,3,420.0,59
Fuck Em All,Sidhu Moose Wala,80,"['desi hip hop', 'desi pop', 'pakistani hip hop', 'punjabi hip hop']",Fuck Em All,0.818,0.726,-6.694,0.216,0.0916,1.01e-06,0.106,0.345,92.013,234130,4,399.0,64
Alone Jatt,Jassa Dhillon,57,"['desi pop', 'punjabi pop']",Love War,0.565,0.846,-3.386,0.081,0.121,1.46e-06,0.132,0.752,89.629,191254,4,420.0,60
VIP,Raj Ranjodh,44,"['desi hip hop', 'desi pop', 'punjabi pop']",VIP,0.674,0.739,-5.838,0.0985,0.0427,0.0,0.143,0.844,170.061,167294,4,471.0,60
Wait & Watch,Prem Dhillon,61,"['desi hip hop', 'desi pop', 'punjabi pop']",Babbar (Original Motion Picture Soundtrack),0.696,0.669,-5.669,0.352,0.0893,0.0,0.333,0.738,183.927,152609,4,471.0,52
Bas,Jaz Dhami,50,"['bhangra', 'desi pop', 'punjabi hip hop', 'punjabi pop']",Bas,0.87,0.477,-9.222,0.0722,0.0134,0.0,0.281,0.729,100.034,150141,4,442.0,60
COLT,Pavitar Lassoi,46,['punjabi pop'],COLT,0.628,0.693,-6.476,0.197,0.0406,0.0,0.111,0.857,172.147,206214,4,96.0,59
Underdog,Simar Dorraha,50,['punjabi pop'],Underdog,0.685,0.721,-8.037,0.0915,0.0946,0.0,0.203,0.525,92.999,180645,4,96.0,55
"Trouble Maker (From ""Babbar"")",Amrit Maan,58,"['desi pop', 'punjabi pop']","Trouble Maker (From ""Babbar"")",0.709,0.742,-3.266,0.061,0.0647,0.0,0.225,0.56,92.247,152935,4,420.0,53
"Galwakdi - From ""Galwakdi""",Nimrat Khaira,57,"['desi pop', 'punjabi pop']","Galwakdi (From ""Galwakdi"")",0.657,0.522,-6.181,0.035,0.877,0.0,0.458,0.408,80.026,247151,4,420.0,55
Mehnge Mamle,The Landers,57,"['desi hip hop', 'desi pop', 'punjabi pop']",Mehnge Mamle,0.819,0.627,-6.655,0.166,0.0258,0.0,0.076,0.631,91.989,127826,4,471.0,52
Shehar Vichon Geda,Jordan Sandhu,59,"['desi pop', 'punjabi pop']",Shehar Vichon Geda,0.599,0.704,-4.869,0.175,0.254,0.000217,0.135,0.457,115.169,170581,5,420.0,57
Vail,Sippy Gill,47,"['desi pop', 'punjabi pop']",Vail,0.781,0.785,-3.55,0.255,0.202,0.0,0.266,0.89,87.128,193120,4,420.0,52
Zindagi,Parmish Verma,54,"['desi pop', 'punjabi pop']",Zindagi,0.652,0.667,-5.068,0.199,0.0292,0.0,0.138,0.605,89.133,155333,4,420.0,60
Fakkar Bande,Sartaj Virk,38,['punjabi pop'],Fakkar Bande,0.488,0.872,-3.087,0.334,0.584,0.0,0.298,0.944,76.793,168571,4,96.0,50
Judge,Mankirt Aulakh,59,"['desi pop', 'punjabi pop']",Judge,0.66,0.721,-5.907,0.505,0.221,0.0,0.173,0.61,181.842,181395,4,420.0,67
Shakti Water,Sharry Mann,54,"['desi pop', 'punjabi pop']",Shakti Water,0.83,0.763,-5.38,0.205,0.0525,0.0,0.185,0.609,95.037,198158,4,420.0,54
"Udd Gaya - From ""Lekh""",B Praak,69,"['desi pop', 'punjabi pop']","Udd Gaya (From ""Lekh"")",0.65,0.721,-2.89,0.0311,0.258,0.0,0.327,0.266,100.201,243947,4,420.0,60
Gal Ni Bani,Jordan Sandhu,59,"['desi pop', 'punjabi pop']",Gal Ni Bani,0.784,0.608,-4.691,0.128,0.34,0.0,0.107,0.464,141.862,187606,4,420.0,52
Vekhi Chal,Roop Bhullar,39,['punjabi pop'],Vekhi Chal,0.747,0.65,-7.487,0.268,0.257,3.37e-06,0.0772,0.824,91.783,210000,4,96.0,47
Love War,Jassa Dhillon,57,"['desi pop', 'punjabi pop']",Love War,0.76,0.762,-6.269,0.0692,0.0397,0.0,0.377,0.292,97.087,174000,4,420.0,54
No Love,Shubh,67,['punjabi hip hop'],No Love,0.768,0.487,-8.936,0.0431,0.24,0.0,0.175,0.722,137.034,170388,4,16.0,21
Jatt Flex,Amrit Maan,58,"['desi pop', 'punjabi pop']",Jatt Flex,0.677,0.758,-4.013,0.196,0.218,1.75e-05,0.339,0.629,167.858,195714,4,420.0,62
Careless,Korala Maan,50,['punjabi pop'],Careless,0.771,0.904,-4.3,0.141,0.237,0.0,0.0622,0.912,82.014,248049,4,96.0,52
Gall Khaas,Zehr Vibe,53,['punjabi pop'],Gall Khaas,0.866,0.707,-7.34,0.132,0.0742,0.0,0.0852,0.294,99.997,160200,4,96.0,62
Dil Mangeya,Sajjan Adeeb,48,"['desi pop', 'punjabi pop']",Dil Mangeya,0.648,0.706,-5.404,0.216,0.232,0.0,0.17,0.869,82.99,159049,4,420.0,54
Ladaaka,R Nait,54,"['desi pop', 'haryanvi pop', 'punjabi pop']",Ladaaka,0.907,0.618,-4.684,0.0752,0.481,2.76e-05,0.0634,0.736,100.019,252097,4,427.0,50
Dreams Unfold,Prem Dhillon,61,"['desi hip hop', 'desi pop', 'punjabi pop']",Dreams Unfold,0.601,0.408,-9.184,0.0303,0.412,0.0,0.109,0.453,149.884,193375,4,471.0,59
Adore,Amrinder Gill,57,"['bhangra', 'desi pop', 'punjabi pop']",Adore,0.746,0.513,-10.313,0.21,0.104,0.0,0.109,0.787,147.984,130000,4,426.0,60
Gustakhiyan,The Landers,57,"['desi hip hop', 'desi pop', 'punjabi pop']",Gustakhiyan,0.824,0.589,-4.961,0.39,0.257,0.0,0.254,0.565,88.027,152727,4,471.0,66
Black Effect,Jordan Sandhu,59,"['desi pop', 'punjabi pop']",Black Effect,0.679,0.739,-5.319,0.161,0.14,0.0,0.231,0.755,146.046,175890,4,420.0,52
Nasheyan Ch Patteya Peya,Nav Sandhu,35,['punjabi pop'],Nasheyan Ch Patteya Peya,0.68,0.804,-3.992,0.245,0.287,0.0,0.437,0.766,90.275,212000,4,96.0,46
Jatt Breed,Navaan Sandhu,58,"['desi pop', 'punjabi pop']",Way Maker,0.696,0.645,-7.475,0.208,0.00518,0.0,0.181,0.397,95.047,197742,4,420.0,52
Shoulder,Gurnam Bhullar,60,"['desi pop', 'punjabi pop']",Majestic Lane,0.758,0.635,-4.358,0.283,0.0513,0.0,0.12,0.551,157.938,213884,4,420.0,59
5 Jatt,JERRY,53,"['desi pop', 'punjabi pop']",5 Jatt,0.69,0.664,-6.601,0.358,0.0158,0.0,0.0898,0.639,168.107,168571,4,420.0,49
Untouchable,Tegi Pannu,60,"['desi pop', 'punjabi pop']",Untouchable,0.658,0.603,-6.552,0.0676,0.472,0.0,0.124,0.519,146.864,153211,4,420.0,69
Vair Challe,The Landers,57,"['desi hip hop', 'desi pop', 'punjabi pop']",Vair Challe,0.86,0.768,-4.608,0.2,0.0368,0.0,0.0927,0.676,93.034,137903,4,471.0,46
Lethal Disease,Navaan Sandhu,58,"['desi pop', 'punjabi pop']",Way Maker,0.533,0.676,-4.972,0.2,0.000485,0.0,0.323,0.52,89.612,180060,4,420.0,52
Running Up That Hill (A Deal With God),Kate Bush,80,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",Hounds Of Love,0.629,0.547,-13.123,0.055,0.72,0.00314,0.0604,0.197,108.375,298933,4,158.0,95
Me Porto Bonito,Bad Bunny,100,"['latin', 'reggaeton', 'trap latino']",Un Verano Sin Ti,0.911,0.712,-5.105,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,178567,4,59.0,99
Ojitos Lindos,Bad Bunny,100,"['latin', 'reggaeton', 'trap latino']",Un Verano Sin Ti,0.647,0.686,-5.745,0.0413,0.08,1.34e-06,0.528,0.268,79.928,258299,4,59.0,98
Tití Me Preguntó,Bad Bunny,100,"['latin', 'reggaeton', 'trap latino']",Un Verano Sin Ti,0.65,0.715,-5.198,0.253,0.0993,0.000291,0.126,0.187,106.672,243717,4,59.0,97
Efecto,Bad Bunny,100,"['latin', 'reggaeton', 'trap latino']",Un Verano Sin Ti,0.801,0.475,-8.797,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,213061,4,59.0,95
Moscow Mule,Bad Bunny,100,"['latin', 'reggaeton', 'trap latino']",Un Verano Sin Ti,0.804,0.674,-5.453,0.0333,0.294,1.18e-06,0.115,0.292,99.968,245940,4,59.0,97
PROVENZA,KAROL G,87,"['latin', 'reggaeton', 'reggaeton colombiano']",PROVENZA,0.87,0.516,-8.006,0.0541,0.656,0.00823,0.11,0.53,111.005,210200,4,50.0,96
Te Felicito,Shakira,84,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",Te Felicito,0.695,0.636,-4.654,0.317,0.234,0.0,0.081,0.575,174.14,172235,4,909.0,93
Party,Bad Bunny,100,"['latin', 'reggaeton', 'trap latino']",Un Verano Sin Ti,0.829,0.799,-5.389,0.0897,0.0151,0.000543,0.242,0.471,97.013,227629,4,59.0,95
Tarot,Bad Bunny,100,"['latin', 'reggaeton', 'trap latino']",Un Verano Sin Ti,0.795,0.684,-3.971,0.0419,0.0225,0.0,0.658,0.419,114.011,237895,4,59.0,94
Sticky,Drake,94,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","Honestly, Nevermind",0.853,0.495,-14.63,0.14,0.0917,0.000217,0.0844,0.0774,137.027,243228,4,107.0,82
Cold Heart - PNAU Remix,Elton John,82,"['glam rock', 'mellow gold', 'piano rock']",The Lockdown Sessions,0.795,0.8,-6.32,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,202735,4,106.0,85
Después de la Playa,Bad Bunny,100,"['latin', 'reggaeton', 'trap latino']",Un Verano Sin Ti,0.564,0.903,-3.221,0.307,0.356,0.0,0.175,0.607,78.293,230400,4,59.0,93
One Kiss (with Dua Lipa),Calvin Harris,84,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop rap', 'progressive house', 'uk dance']",One Kiss (with Dua Lipa),0.791,0.862,-3.24,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,4,1141.0,89
Run BTS,BTS,92,"['k-pop', 'k-pop boy group']",Proof,0.724,0.818,-3.747,0.168,0.0201,0.0,0.0358,0.696,77.004,204940,4,14.0,89
MAMIII,Becky G,80,"['dance pop', 'latin', 'latin viral pop', 'rap latina', 'reggaeton']",ESQUEMAS,0.836,0.703,-3.554,0.0657,0.0845,0.0,0.138,0.902,94.048,226093,4,351.0,81
Un Ratito,Bad Bunny,100,"['latin', 'reggaeton', 'trap latino']",Un Verano Sin Ti,0.787,0.546,-7.094,0.0532,0.305,4.55e-05,0.122,0.222,93.05,176936,4,59.0,92
Una Noche en Medellín,Cris Mj,78,"['mambo chileno', 'urbano chileno']",Una Noche en Medellín,0.87,0.548,-5.253,0.077,0.0924,4.6e-05,0.0534,0.832,96.018,153750,4,4.0,93
Where Are You Now,Lost Frequencies,77,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",Where Are You Now,0.671,0.636,-8.117,0.103,0.515,0.000411,0.172,0.262,120.966,148197,4,831.0,92
Shivers,Ed Sheeran,90,"['pop', 'uk pop']",=,0.788,0.859,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4,726.0,90
Music For a Sushi Restaurant,Harry Styles,94,['pop'],Harry's House,0.72,0.715,-4.652,0.04,0.258,0.0568,0.107,0.357,107.041,193813,4,559.0,92
La Corriente,Bad Bunny,100,"['latin', 'reggaeton', 'trap latino']",Un Verano Sin Ti,0.663,0.786,-3.51,0.195,0.229,0.0,0.219,0.579,196.12,198367,4,59.0,91
Texts Go Green,Drake,94,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","Honestly, Nevermind",0.765,0.627,-4.607,0.0622,0.000916,0.195,0.0847,0.536,118.997,308820,4,107.0,72
Sweater Weather,The Neighbourhood,82,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",I Love You.,0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4,660.0,90
Matilda,Harry Styles,94,['pop'],Harry's House,0.507,0.294,-10.0,0.04,0.896,1.97e-05,0.0966,0.386,114.199,245964,4,559.0,92
Desesperados,Rauw Alejandro,89,"['puerto rican pop', 'trap latino']",VICE VERSA,0.869,0.694,-3.35,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997,4,17.0,86
A Keeper,Drake,94,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","Honestly, Nevermind",0.6,0.482,-11.596,0.0701,0.512,0.000104,0.115,0.323,121.909,173097,4,107.0,80
Surface Pressure,Jessica Darrow,61,[],Encanto (Original Motion Picture Soundtrack),0.65,0.584,-8.286,0.307,0.0174,1.54e-06,0.042,0.37,180.088,202227,4,0.0,80
How Far I'll Go,Auli'i Cravalho,62,"['disney', 'hollywood', 'movie tunes', 'show tunes']",Moana (Original Motion Picture Soundtrack/Deluxe Edition),0.571,0.307,-10.958,0.0499,0.649,0.0,0.178,0.108,83.72,163387,4,152.0,74
We Don't Talk About Bruno,Carolina Gaitán - La Gaita,66,[],Encanto (Original Motion Picture Soundtrack),0.577,0.45,-8.516,0.0834,0.357,0.0,0.111,0.83,205.863,216120,4,0.0,84
Nobody Like U,4*TOWN (From Disney and Pixar’s Turning Red),64,['disney'],Turning Red (Original Motion Picture Soundtrack),0.905,0.631,-10.06,0.177,0.129,0.0,0.101,0.751,105.026,160947,4,26.0,79
The Family Madrigal,Stephanie Beatriz,71,[],Encanto (Original Motion Picture Soundtrack),0.594,0.628,-6.345,0.359,0.12,0.0,0.0582,0.556,141.391,257213,4,0.0,79
You're Welcome,Dwayne Johnson,62,[],Moana (Original Motion Picture Soundtrack/Deluxe Edition),0.788,0.745,-7.072,0.258,0.29,0.0,0.0373,0.672,135.278,163893,4,0.0,74
Show Yourself,Idina Menzel,67,"['hollywood', 'show tunes']",Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),0.321,0.429,-7.073,0.0302,0.724,9.1e-05,0.0606,0.174,123.419,260907,4,81.0,72
Un Poco Loco,Anthony Gonzalez,55,['movie tunes'],Coco (Original Motion Picture Soundtrack),0.62,0.496,-7.509,0.133,0.597,1.36e-05,0.322,0.636,126.032,112205,4,45.0,70
"Hakuna Matata - From ""The Lion King""/Soundtrack",Nathan Lane,55,"['broadway', 'disney', 'hollywood', 'movie tunes', 'show tunes']",The Lion King,0.408,0.313,-18.09,0.137,0.617,1.18e-05,0.115,0.725,170.013,213600,4,156.0,72
"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,67,"['hollywood', 'show tunes']",Frozen (Original Motion Picture Soundtrack / Deluxe Edition),0.543,0.485,-6.85,0.0305,0.558,0.0,0.12,0.371,136.961,223840,4,81.0,74
"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",Mandy Moore,62,"['dance pop', 'hollywood', 'movie tunes', 'post-teen pop']",Tangled,0.673,0.42,-7.581,0.0317,0.112,0.0,0.0897,0.385,108.066,152333,4,514.0,70
I'll Make a Man Out of You,Donny Osmond,54,"['adult standards', 'bubblegum pop', 'classic uk pop', 'soft rock']",Mulan (Original Soundtrack),0.672,0.322,-17.669,0.0339,0.144,2.96e-05,0.074,0.496,113.852,201680,4,65.0,71
"Love Is an Open Door - From ""Frozen""/Soundtrack Version",Kristen Bell,62,"['disney', 'hollywood']",Frozen (Original Motion Picture Soundtrack / Deluxe Edition),0.737,0.637,-6.308,0.0735,0.262,0.0,0.319,0.537,100.033,124733,4,77.0,70
"I Just Can't Wait to Be King - From ""The Lion King""/Soundtrack Version",Jason Weaver,58,['movie tunes'],The Lion King,0.689,0.533,-14.205,0.0544,0.321,7.37e-05,0.0958,0.898,98.801,170880,4,45.0,71
A Whole New World,Lea Salonga,58,"['hollywood', 'movie tunes', 'show tunes', 'tagalog worship']",Aladdin Special Edition,0.283,0.227,-15.793,0.0366,0.846,2.08e-06,0.1,0.128,121.419,160800,4,131.0,68
Into the Unknown,Idina Menzel,67,"['hollywood', 'show tunes']",Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),0.323,0.405,-8.533,0.0413,0.849,0.000544,0.138,0.274,145.104,194848,5,81.0,73
Part of Your World,Jodi Benson,52,"['disney', 'hollywood', 'movie tunes', 'show tunes']",The Little Mermaid Special Edition,0.274,0.144,-14.516,0.0482,0.92,0.000388,0.29,0.302,61.551,195493,5,152.0,67
